Channel Title,Channel Username,ID,Message,Date,Media Path
AwasMart-አዋስማርት🎁,@AwasMart,7348,"✍️✍️✍️✍️✍️✍️🧒🧒🧒👧👧👧
❇️ LCD Writing Tabet",2024-05-12 11:56:21+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7347,"✍️✍️✍️✍️✍️✍️🧒🧒🧒👧👧👧
❇️ LCD Writing Tabet
        💥ለሚወዱት ልጂዎ ታላቅ ስጦታ

🖌Lcd writing tablet🖌
(8.5inch)

👉ልጆች እየተዝናኑ የሚማሩበት 
LCD WRITING TAB
👉ለፅሁፍ እና ለስዕል መለማመጃ የሚሆን
👉የወረቀት እና እርሳስ ወጪን የሚቆጥብ
👉ብናኝ ወይም አይን የሚወጋ ብርሀን ስለሌለው በምቾት እና በደህንነት ለረጅም ሰአት የሚጠቀሙበት
📌ለቢሮ እና ለምግብ ቤት ለተለያዬ አገልግሎቶች መጠቀም ይችላሉ
👉ምስሉ የፈለጉትን ያህል መቆየት የሚችል ሲሆን አንድ ቁልፍ ብቻ በመጫን መቆለፍም ሆነ መሰረዝ ያስችላል ታብሌቱ ቀጭን ስለሆነ በእጅ ቦርሳ ለመያዝ አመቺ ነው።

        ዋጋ💵፦  💰 550 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2024-05-12 11:56:21+00:00,photos\@AwasMart_7347.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7346,"🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸
❇️Crawling Baby Toy with voice, lightening and music",2024-05-12 08:16:59+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7345,,2024-05-12 08:16:59+00:00,photos\@AwasMart_7345.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7344,,2024-05-12 08:16:59+00:00,photos\@AwasMart_7344.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7343,,2024-05-12 08:16:58+00:00,photos\@AwasMart_7343.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7342,"🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸🧸
❇️Crawling Baby Toy with voice, lightening and music

ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-12 08:16:58+00:00,photos\@AwasMart_7342.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7341,"❇️Sippy Cup

ዋጋ💵፦  💰 550 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-11 18:36:13+00:00,photos\@AwasMart_7341.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7340,"❇️Sippy Cup

ዋጋ💵፦  💰 550 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-11 18:36:13+00:00,photos\@AwasMart_7340.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7339,"🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖🔖
ውድ ደንበኞቻችን ሱቃችን ነገ እሁድ ከ4:30-9:00 ሰዓት ክፍት መሆኑን በአክብሮት እንገልፃለን።

📍አድራሻችን:-
📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2024-05-11 16:43:56+00:00,photos\@AwasMart_7339.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7338,👉45m/150ft  Magic Hose,2024-05-11 12:35:30+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7337,"❇️ 45m/150ft  Magic Hose 
       💥ማጂክ ሆዝ💥

    💯Expandable Water Hose, 
    💯Stretched Working Lenght 45M

⚡ የውሀውን ፉጥነት / ሀይል  የሚጨምር
⚡ ለቤት ፣ ለወለል ማፆዳት 
⚡ መኪና ለማጠብ እጅግ ተመራጭ 

🚩ወለል እና ምንጣፍ እንዲሁም መኪና ለማጠብ
🚩አትክልቶችን ውሃ ለማጠጣት
🚩ከቧንቧ ወደ በርሜል ውሃ ለመሙላት➰

🔻 የፈለጉት ቦታ የሚደርስ (45 ሜትር)፣ በሀይል ውሃ እየረጨ ማጽዳት የሚያስችል

🪞No more Kinks 
🪞Automatically Expands 
🪞Compact for simple Storage 
🪞Lightweight 
🪞7 set Spray Gun

ዋጋ💵፦  💰 300 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-11 12:34:47+00:00,photos\@AwasMart_7337.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7336,❇️10pcs Flexi Rods,2024-05-11 08:53:12+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7335,,2024-05-11 08:53:12+00:00,photos\@AwasMart_7335.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7334,,2024-05-11 08:53:12+00:00,photos\@AwasMart_7334.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7333,,2024-05-11 08:53:12+00:00,photos\@AwasMart_7333.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7332,,2024-05-11 08:53:12+00:00,photos\@AwasMart_7332.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7331,"❇️10pcs Flexi Rods

ዋጋ💵፦  💰 300 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-11 08:53:11+00:00,photos\@AwasMart_7331.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7330,,2024-05-10 17:31:32+00:00,photos\@AwasMart_7330.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7329,,2024-05-10 17:31:32+00:00,photos\@AwasMart_7329.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7328,,2024-05-10 17:31:32+00:00,photos\@AwasMart_7328.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7327,,2024-05-10 17:31:32+00:00,photos\@AwasMart_7327.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7326,"❇️Silicone Gel Heel Cup Pad

🔰Heel Spur
🔰Heel Pain
🔰Achilles Tendinitis
🔰Silica Gel 
🔰Comfortable 
🔰Shock Absorption

       ዋጋ💵፦  💰 500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2024-05-10 17:30:57+00:00,photos\@AwasMart_7326.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7325,"👕👚👕👚👕👕👚👕👚👕👚
❇️Hairball trimmer / Lint remover",2024-05-10 12:18:26+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7324,,2024-05-10 12:18:26+00:00,photos\@AwasMart_7324.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7323,,2024-05-10 12:18:26+00:00,photos\@AwasMart_7323.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7322,,2024-05-10 12:18:26+00:00,photos\@AwasMart_7322.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7321,,2024-05-10 12:18:26+00:00,photos\@AwasMart_7321.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7320,"❇️Hairball trimmer / Lint remover

🔰ብናኝን በቀላሉ የሚያፀዳ

       ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2024-05-10 12:17:46+00:00,photos\@AwasMart_7320.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7319,"🛁🛁🛁🛁🛁🛁🛁🛁🛁🛁🛁
❇️ Long handled double sided bath brush",2024-05-10 06:56:45+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7318,"❇️ Long handheld double sided bath brush

🔰ለአያያዝ ምቹ 
🔰በቀላሉ የማንደርስበትን የጀርባ ክፍል ለማሸት ተመራጭ
🔰ለቆዳ ተስማሚ የሆነ ብሩሽ
🔰በሁለቱም በኩል የሚያሽ

       ዋጋ💵፦  💰 400 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",2024-05-10 06:56:35+00:00,photos\@AwasMart_7318.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7317,,2024-05-09 19:38:40+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7316,❇️Universal Gyro Bowl,2024-05-09 19:38:40+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7315,,2024-05-09 19:38:40+00:00,photos\@AwasMart_7315.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7314,,2024-05-09 19:38:40+00:00,photos\@AwasMart_7314.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7313,,2024-05-09 19:38:40+00:00,photos\@AwasMart_7313.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7312,"❇️Universal Gyro Bowl

ዋጋ💵፦  💰 550 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-09 19:38:39+00:00,photos\@AwasMart_7312.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7311,"🤎🚽🚽🚽🚽🚽🚽🚽🚽🚽🚽🚽
❇️Baby toilet seat/ potty seat

ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-09 12:15:40+00:00,photos\@AwasMart_7311.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7310,🔥🔥🔥🔥🔥🔥🍳🍳🍳🍳🍳🍳❇️4 Hole Omelette Maker pan,2024-05-09 07:21:01+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7309,"🔥🔥🔥🔥🔥🔥🍳🍳🍳🍳🍳🍳
❇️4 Hole Omelette Maker pan

ቁርስዎን ቀለል ባለ መንገድ ለመስራት 
Non stick pan/ በቀላሉ የማይዝ

ዋጋ💵፦  💰 900 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-09 07:21:00+00:00,photos\@AwasMart_7309.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7308,"🍋🍋🍋🍋🍋🍋🍊🍊🍊🍊🍊🍊
❇️Dual action citrus press
ማንዋል የሎሚ እና የብርቱካን መጭመቂያ",2024-05-08 18:22:01+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7307,"🍋🍋🍋🍋🍋🍋🍊🍊🍊🍊🍊🍊
❇️Dual action citrus press
 ማንዋል የሎሚ እና የብርቱካን መጭመቂያ     

🔰Make squeezing fruits mess-free with Fresh Fruit Squeezer\Juicer. 

#Product_Features
🔰Easy to Clean
🔰Easy to Use
🔰Strong and Durable
🔰Variety of fruits can be used

ዋጋ💵፦  💰 500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-08 18:22:01+00:00,photos\@AwasMart_7307.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7306,❇️momcoc non stick cookware ትልቁ,2024-05-08 12:31:49+00:00,photos\@AwasMart_7306.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7305,"❇️momcoc non stick cookware

     🔰 የማይዙ ማራኪ ግራናይት ቅብ
         ድስቶች
     🔰4 ድስቶች 1 መጥበጫ ከነ ክዳናቸው
        እንዲሁም ሁለት ጭልፋዎች
በአንድ ላይ

     ዋጋ💵፦  💰 መካከለኛው =7,800 ብር
                           ትልቁ= 10,000 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-08 12:27:52+00:00,photos\@AwasMart_7305.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7304,,2024-05-08 07:34:14+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7303,,2024-05-08 07:33:08+00:00,photos\@AwasMart_7303.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7302,,2024-05-08 07:33:08+00:00,photos\@AwasMart_7302.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7301,,2024-05-08 07:33:08+00:00,photos\@AwasMart_7301.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7300,"❇️Multifunctional Piano Fitness Rack

     ዋጋ💵፦  💰 2,700 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-08 07:30:34+00:00,photos\@AwasMart_7300.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7299,,2024-05-08 07:30:06+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7298,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7298.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7297,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7297.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7296,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7296.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7295,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7295.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7294,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7294.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7293,,2024-05-08 07:29:50+00:00,photos\@AwasMart_7293.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7292,"❇️Harmonium Multifunctional Piano Mat

       ዋጋ💵፦  💰 4,500 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-08 07:29:36+00:00,photos\@AwasMart_7292.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7291,,2024-05-07 19:40:14+00:00,photos\@AwasMart_7291.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7290,,2024-05-07 19:40:14+00:00,photos\@AwasMart_7290.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7289,"❇️Three Layers Fruit Basket 

       ዋጋ💵፦  💰 1,800 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-07 19:38:43+00:00,photos\@AwasMart_7289.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7288,,2024-05-07 11:51:23+00:00,photos\@AwasMart_7288.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7287,,2024-05-07 11:51:23+00:00,photos\@AwasMart_7287.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7286,,2024-05-07 11:51:23+00:00,photos\@AwasMart_7286.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7285,"❇️Chicco Baby Carrier

👉0m+
👉3 different carrying positions
👉Double padded protection for the pad
👉Easy width adjustment system


       ዋጋ💵፦  💰 2,600 ብር

💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌መገናኛ ኪኔሬት ሕንፃ 1ኛ ፎቅ ቁ. 101 (ዋአች ሕንፃ ፊትለፊት ንግድ ባንክ እና ጎህ ቤቶች ባንክ ያሉበት) 

2️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

3️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🔔 ቴሌግራም ቻናል t.me/AwasMart",2024-05-07 11:51:18+00:00,photos\@AwasMart_7285.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7284,❇️ Multifunctional Vegetable Cutter,2024-05-07 07:34:56+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7283,❇️ Multifunctional Vegetable Cutter,2024-05-07 07:34:48+00:00,
AwasMart-አዋስማርት🎁,@AwasMart,7282,,2024-05-07 07:34:26+00:00,photos\@AwasMart_7282.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7281,,2024-05-07 07:34:26+00:00,photos\@AwasMart_7281.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7280,,2024-05-07 07:34:26+00:00,photos\@AwasMart_7280.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7279,,2024-05-07 07:34:26+00:00,photos\@AwasMart_7279.jpg
AwasMart-አዋስማርት🎁,@AwasMart,7278,,2024-05-07 07:34:26+00:00,photos\@AwasMart_7278.jpg
